"","REG","PROV","NOME_REGIONE","NOME_PROVINCIA","NOME_COMUNE","COD_PROVCOM","TIPO_COMUNE","CL_ETA","GE","M_15","M_16","M_17","M_18","M_19","M_20","F_15","F_16","F_17","F_18","F_19","F_20","T_15","T_16","T_17","T_18","T_19","T_20"
"1483",3,98,"Lombardia","Lodi","Codogno",98019,1,16,728,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1484",3,98,"Lombardia","Lodi","Codogno",98019,1,16,730,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1485",3,98,"Lombardia","Lodi","Codogno",98019,1,16,731,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1486",3,98,"Lombardia","Lodi","Codogno",98019,1,16,804,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1487",3,98,"Lombardia","Lodi","Codogno",98019,1,16,806,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1488",3,98,"Lombardia","Lodi","Codogno",98019,1,16,809,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1489",3,98,"Lombardia","Lodi","Codogno",98019,1,16,810,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1490",3,98,"Lombardia","Lodi","Codogno",98019,1,16,812,0,0,1,0,0,"n.d.",1,0,0,0,1,"n.d.",1,0,1,0,1,"n.d."
"1491",3,98,"Lombardia","Lodi","Codogno",98019,1,16,821,0,0,0,0,0,"n.d.",0,1,0,1,0,"n.d.",0,1,0,1,0,"n.d."
"1492",3,98,"Lombardia","Lodi","Codogno",98019,1,16,822,0,0,0,0,0,"n.d.",0,0,0,2,0,"n.d.",0,0,0,2,0,"n.d."
"1493",3,98,"Lombardia","Lodi","Codogno",98019,1,16,823,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1494",3,98,"Lombardia","Lodi","Codogno",98019,1,16,826,0,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d."
"1495",3,98,"Lombardia","Lodi","Codogno",98019,1,16,828,0,0,0,1,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,1,1,"n.d."
"1496",3,98,"Lombardia","Lodi","Codogno",98019,1,16,903,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1497",3,98,"Lombardia","Lodi","Codogno",98019,1,16,904,1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",2,0,0,0,0,"n.d."
"1498",3,98,"Lombardia","Lodi","Codogno",98019,1,16,905,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1499",3,98,"Lombardia","Lodi","Codogno",98019,1,16,906,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1500",3,98,"Lombardia","Lodi","Codogno",98019,1,16,908,0,0,2,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,2,0,0,"n.d."
"1501",3,98,"Lombardia","Lodi","Codogno",98019,1,16,911,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1502",3,98,"Lombardia","Lodi","Codogno",98019,1,16,920,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1503",3,98,"Lombardia","Lodi","Codogno",98019,1,16,921,0,0,1,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,1,"n.d."
"1504",3,98,"Lombardia","Lodi","Codogno",98019,1,16,924,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1505",3,98,"Lombardia","Lodi","Codogno",98019,1,16,928,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1506",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1002,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1507",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1007,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1508",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1009,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1509",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1012,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1510",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1013,0,0,0,0,0,"n.d.",1,0,1,0,0,"n.d.",1,0,1,0,0,"n.d."
"1511",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1015,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1512",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1017,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1513",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1021,1,0,0,0,0,"n.d.",0,0,0,0,2,"n.d.",1,0,0,0,2,"n.d."
"1514",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1029,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1515",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1030,0,1,1,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,1,0,0,"n.d."
"1516",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1102,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1517",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1105,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1518",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1107,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1519",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1109,0,0,1,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,1,0,1,"n.d."
"1520",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1114,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1521",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1115,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1522",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1119,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1523",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1124,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1524",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1125,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1525",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1128,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1526",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1201,1,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,1,0,0,0,"n.d."
"1527",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1203,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1528",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1206,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1529",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1207,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1530",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1208,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1531",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1214,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1532",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1219,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1533",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1225,0,0,0,1,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,1,0,"n.d."
"1534",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1226,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1535",3,98,"Lombardia","Lodi","Codogno",98019,1,16,1229,0,1,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,1,0,"n.d."
"1536",3,98,"Lombardia","Lodi","Codogno",98019,1,17,105,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1537",3,98,"Lombardia","Lodi","Codogno",98019,1,17,106,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1538",3,98,"Lombardia","Lodi","Codogno",98019,1,17,108,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1539",3,98,"Lombardia","Lodi","Codogno",98019,1,17,111,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1540",3,98,"Lombardia","Lodi","Codogno",98019,1,17,114,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1541",3,98,"Lombardia","Lodi","Codogno",98019,1,17,116,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1542",3,98,"Lombardia","Lodi","Codogno",98019,1,17,117,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1543",3,98,"Lombardia","Lodi","Codogno",98019,1,17,118,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1544",3,98,"Lombardia","Lodi","Codogno",98019,1,17,121,0,1,0,0,0,"0",0,0,1,0,0,"1",0,1,1,0,0,"1"
"1545",3,98,"Lombardia","Lodi","Codogno",98019,1,17,122,1,1,0,0,0,"0",0,0,0,0,0,"0",1,1,0,0,0,"0"
"1546",3,98,"Lombardia","Lodi","Codogno",98019,1,17,129,0,0,0,0,0,"0",0,0,0,0,1,"1",0,0,0,0,1,"1"
"1547",3,98,"Lombardia","Lodi","Codogno",98019,1,17,130,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1548",3,98,"Lombardia","Lodi","Codogno",98019,1,17,202,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1549",3,98,"Lombardia","Lodi","Codogno",98019,1,17,204,0,0,1,0,0,"0",0,1,0,0,0,"0",0,1,1,0,0,"0"
"1550",3,98,"Lombardia","Lodi","Codogno",98019,1,17,205,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1551",3,98,"Lombardia","Lodi","Codogno",98019,1,17,206,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1552",3,98,"Lombardia","Lodi","Codogno",98019,1,17,207,0,0,0,0,0,"0",1,0,0,0,0,"1",1,0,0,0,0,"1"
"1553",3,98,"Lombardia","Lodi","Codogno",98019,1,17,209,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1554",3,98,"Lombardia","Lodi","Codogno",98019,1,17,211,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1555",3,98,"Lombardia","Lodi","Codogno",98019,1,17,216,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1556",3,98,"Lombardia","Lodi","Codogno",98019,1,17,217,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1557",3,98,"Lombardia","Lodi","Codogno",98019,1,17,220,0,0,0,0,0,"0",0,1,0,0,1,"0",0,1,0,0,1,"0"
"1558",3,98,"Lombardia","Lodi","Codogno",98019,1,17,222,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1559",3,98,"Lombardia","Lodi","Codogno",98019,1,17,223,0,0,0,0,0,"0",0,0,1,0,0,"1",0,0,1,0,0,"1"
"1560",3,98,"Lombardia","Lodi","Codogno",98019,1,17,226,0,0,0,0,0,"1",0,0,1,0,0,"0",0,0,1,0,0,"1"
"1561",3,98,"Lombardia","Lodi","Codogno",98019,1,17,227,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1562",3,98,"Lombardia","Lodi","Codogno",98019,1,17,228,0,0,0,1,0,"0",0,0,0,0,0,"0",0,0,0,1,0,"0"
"1563",3,98,"Lombardia","Lodi","Codogno",98019,1,17,229,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1564",3,98,"Lombardia","Lodi","Codogno",98019,1,17,303,0,0,0,0,0,"2",0,0,0,0,0,"1",0,0,0,0,0,"3"
"1565",3,98,"Lombardia","Lodi","Codogno",98019,1,17,306,0,0,0,0,0,"2",0,0,0,0,0,"0",0,0,0,0,0,"2"
"1566",3,98,"Lombardia","Lodi","Codogno",98019,1,17,307,0,0,0,0,0,"0",0,0,0,0,0,"2",0,0,0,0,0,"2"
"1567",3,98,"Lombardia","Lodi","Codogno",98019,1,17,308,0,1,0,0,0,"0",0,0,0,0,1,"1",0,1,0,0,1,"1"
"1568",3,98,"Lombardia","Lodi","Codogno",98019,1,17,309,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1569",3,98,"Lombardia","Lodi","Codogno",98019,1,17,310,0,0,0,0,0,"1",0,0,0,1,0,"1",0,0,0,1,0,"2"
"1570",3,98,"Lombardia","Lodi","Codogno",98019,1,17,311,0,0,0,0,0,"2",0,0,0,0,0,"1",0,0,0,0,0,"3"
"1571",3,98,"Lombardia","Lodi","Codogno",98019,1,17,312,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1572",3,98,"Lombardia","Lodi","Codogno",98019,1,17,313,0,1,0,0,0,"0",0,0,0,0,0,"1",0,1,0,0,0,"1"
"1573",3,98,"Lombardia","Lodi","Codogno",98019,1,17,314,0,0,1,0,0,"1",1,0,0,0,1,"0",1,0,1,0,1,"1"
"1574",3,98,"Lombardia","Lodi","Codogno",98019,1,17,315,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1575",3,98,"Lombardia","Lodi","Codogno",98019,1,17,316,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1576",3,98,"Lombardia","Lodi","Codogno",98019,1,17,317,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"1577",3,98,"Lombardia","Lodi","Codogno",98019,1,17,319,1,0,0,0,0,"1",0,0,0,0,0,"0",1,0,0,0,0,"1"
"1578",3,98,"Lombardia","Lodi","Codogno",98019,1,17,322,0,1,0,0,0,"0",0,0,0,0,0,"0",0,1,0,0,0,"0"
"1579",3,98,"Lombardia","Lodi","Codogno",98019,1,17,326,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1580",3,98,"Lombardia","Lodi","Codogno",98019,1,17,327,1,0,0,0,0,"0",0,0,0,0,1,"0",1,0,0,0,1,"0"
"1581",3,98,"Lombardia","Lodi","Codogno",98019,1,17,330,0,0,0,0,0,"0",0,0,0,0,0,"1",0,0,0,0,0,"1"
"1582",3,98,"Lombardia","Lodi","Codogno",98019,1,17,331,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1583",3,98,"Lombardia","Lodi","Codogno",98019,1,17,402,0,0,0,0,0,"0",0,0,0,1,0,"0",0,0,0,1,0,"0"
"1584",3,98,"Lombardia","Lodi","Codogno",98019,1,17,403,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1585",3,98,"Lombardia","Lodi","Codogno",98019,1,17,407,0,1,0,0,0,"0",0,0,0,0,0,"1",0,1,0,0,0,"1"
"1586",3,98,"Lombardia","Lodi","Codogno",98019,1,17,411,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1587",3,98,"Lombardia","Lodi","Codogno",98019,1,17,413,0,0,0,0,0,"0",1,0,0,0,0,"0",1,0,0,0,0,"0"
"1588",3,98,"Lombardia","Lodi","Codogno",98019,1,17,414,0,0,0,0,0,"1",0,0,0,0,0,"1",0,0,0,0,0,"2"
"1589",3,98,"Lombardia","Lodi","Codogno",98019,1,17,417,1,0,0,0,0,"0",0,0,1,0,0,"1",1,0,1,0,0,"1"
"1590",3,98,"Lombardia","Lodi","Codogno",98019,1,17,418,0,0,1,0,0,"0",0,0,0,0,0,"0",0,0,1,0,0,"0"
"1591",3,98,"Lombardia","Lodi","Codogno",98019,1,17,421,0,0,0,0,0,"0",0,0,1,0,0,"0",0,0,1,0,0,"0"
"1592",3,98,"Lombardia","Lodi","Codogno",98019,1,17,422,0,0,0,0,0,"0",0,0,0,0,1,"0",0,0,0,0,1,"0"
"1593",3,98,"Lombardia","Lodi","Codogno",98019,1,17,424,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,"1"
"1594",3,98,"Lombardia","Lodi","Codogno",98019,1,17,426,0,1,0,0,0,"0",0,0,0,1,0,"0",0,1,0,1,0,"0"
"1595",3,98,"Lombardia","Lodi","Codogno",98019,1,17,430,1,0,0,0,0,"0",0,0,0,0,0,"0",1,0,0,0,0,"0"
"1596",3,98,"Lombardia","Lodi","Codogno",98019,1,17,502,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1597",3,98,"Lombardia","Lodi","Codogno",98019,1,17,503,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1598",3,98,"Lombardia","Lodi","Codogno",98019,1,17,506,1,1,1,0,0,"n.d.",0,0,0,0,0,"n.d.",1,1,1,0,0,"n.d."
"1599",3,98,"Lombardia","Lodi","Codogno",98019,1,17,507,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1600",3,98,"Lombardia","Lodi","Codogno",98019,1,17,508,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1601",3,98,"Lombardia","Lodi","Codogno",98019,1,17,510,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1602",3,98,"Lombardia","Lodi","Codogno",98019,1,17,511,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1603",3,98,"Lombardia","Lodi","Codogno",98019,1,17,513,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1604",3,98,"Lombardia","Lodi","Codogno",98019,1,17,518,0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,0,"n.d."
"1605",3,98,"Lombardia","Lodi","Codogno",98019,1,17,519,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1606",3,98,"Lombardia","Lodi","Codogno",98019,1,17,520,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1607",3,98,"Lombardia","Lodi","Codogno",98019,1,17,521,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1608",3,98,"Lombardia","Lodi","Codogno",98019,1,17,527,0,0,0,0,0,"n.d.",0,1,1,0,0,"n.d.",0,1,1,0,0,"n.d."
"1609",3,98,"Lombardia","Lodi","Codogno",98019,1,17,528,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1610",3,98,"Lombardia","Lodi","Codogno",98019,1,17,530,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1611",3,98,"Lombardia","Lodi","Codogno",98019,1,17,531,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1612",3,98,"Lombardia","Lodi","Codogno",98019,1,17,604,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1613",3,98,"Lombardia","Lodi","Codogno",98019,1,17,605,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1614",3,98,"Lombardia","Lodi","Codogno",98019,1,17,610,0,0,1,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,1,0,0,"n.d."
"1615",3,98,"Lombardia","Lodi","Codogno",98019,1,17,611,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1616",3,98,"Lombardia","Lodi","Codogno",98019,1,17,615,0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,2,"n.d."
"1617",3,98,"Lombardia","Lodi","Codogno",98019,1,17,617,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1618",3,98,"Lombardia","Lodi","Codogno",98019,1,17,619,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1619",3,98,"Lombardia","Lodi","Codogno",98019,1,17,620,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1620",3,98,"Lombardia","Lodi","Codogno",98019,1,17,624,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1621",3,98,"Lombardia","Lodi","Codogno",98019,1,17,627,0,0,0,0,0,"n.d.",1,0,0,1,0,"n.d.",1,0,0,1,0,"n.d."
"1622",3,98,"Lombardia","Lodi","Codogno",98019,1,17,630,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1623",3,98,"Lombardia","Lodi","Codogno",98019,1,17,702,0,0,0,0,0,"n.d.",1,0,1,0,0,"n.d.",1,0,1,0,0,"n.d."
"1624",3,98,"Lombardia","Lodi","Codogno",98019,1,17,709,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1625",3,98,"Lombardia","Lodi","Codogno",98019,1,17,710,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1626",3,98,"Lombardia","Lodi","Codogno",98019,1,17,713,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1627",3,98,"Lombardia","Lodi","Codogno",98019,1,17,720,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1628",3,98,"Lombardia","Lodi","Codogno",98019,1,17,725,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1629",3,98,"Lombardia","Lodi","Codogno",98019,1,17,730,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1630",3,98,"Lombardia","Lodi","Codogno",98019,1,17,731,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1631",3,98,"Lombardia","Lodi","Codogno",98019,1,17,802,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1632",3,98,"Lombardia","Lodi","Codogno",98019,1,17,807,0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d.",0,0,0,1,0,"n.d."
"1633",3,98,"Lombardia","Lodi","Codogno",98019,1,17,814,0,0,0,0,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,0,0,"n.d."
"1634",3,98,"Lombardia","Lodi","Codogno",98019,1,17,815,0,0,0,1,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,1,"n.d."
"1635",3,98,"Lombardia","Lodi","Codogno",98019,1,17,819,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1636",3,98,"Lombardia","Lodi","Codogno",98019,1,17,824,0,0,0,1,0,"n.d.",0,0,1,0,0,"n.d.",0,0,1,1,0,"n.d."
"1637",3,98,"Lombardia","Lodi","Codogno",98019,1,17,825,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1638",3,98,"Lombardia","Lodi","Codogno",98019,1,17,830,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1639",3,98,"Lombardia","Lodi","Codogno",98019,1,17,902,1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",2,0,0,0,0,"n.d."
"1640",3,98,"Lombardia","Lodi","Codogno",98019,1,17,905,0,0,0,1,0,"n.d.",0,0,0,0,0,"n.d.",0,0,0,1,0,"n.d."
"1641",3,98,"Lombardia","Lodi","Codogno",98019,1,17,908,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1642",3,98,"Lombardia","Lodi","Codogno",98019,1,17,913,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1643",3,98,"Lombardia","Lodi","Codogno",98019,1,17,918,0,0,0,0,0,"n.d.",1,0,0,1,1,"n.d.",1,0,0,1,1,"n.d."
"1644",3,98,"Lombardia","Lodi","Codogno",98019,1,17,919,0,0,0,1,1,"n.d.",0,0,0,0,1,"n.d.",0,0,0,1,2,"n.d."
"1645",3,98,"Lombardia","Lodi","Codogno",98019,1,17,920,1,0,0,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1646",3,98,"Lombardia","Lodi","Codogno",98019,1,17,924,0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1647",3,98,"Lombardia","Lodi","Codogno",98019,1,17,928,0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",0,0,0,0,1,"n.d."
"1648",3,98,"Lombardia","Lodi","Codogno",98019,1,17,930,1,0,0,0,0,"n.d.",0,0,0,0,1,"n.d.",1,0,0,0,1,"n.d."
"1649",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1002,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1650",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1003,0,0,0,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,0,0,1,"n.d."
"1651",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1007,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
"1652",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1010,1,0,1,0,0,"n.d.",0,0,0,0,0,"n.d.",1,0,1,0,0,"n.d."
"1653",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1011,0,0,1,0,1,"n.d.",0,0,0,0,0,"n.d.",0,0,1,0,1,"n.d."
"1654",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1014,0,1,0,0,0,"n.d.",0,0,0,0,0,"n.d.",0,1,0,0,0,"n.d."
"1655",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1016,0,0,0,0,0,"n.d.",1,0,0,0,1,"n.d.",1,0,0,0,1,"n.d."
"1656",3,98,"Lombardia","Lodi","Codogno",98019,1,17,1017,0,0,0,0,0,"n.d.",1,0,0,0,0,"n.d.",1,0,0,0,0,"n.d."
